Customer ID,Order ID,Order Date,Sales Amount,Category,Region
CUST-0395,ORD-2026577,2023-04-02,52.53,Groceries,West
CUST-0177,ORD-2026547,2023-04-02,101.57,Fashion,Central
CUST-0770,ORD-2025423,2023-04-02,56.43,Sports,Central
CUST-0519,ORD-2024879,2023-04-02,76.8,Beauty,East
CUST-0062,ORD-2023948,2023-04-02,249.62,Electronics,North
CUST-0740,ORD-2023612,2023-04-02,42.97,Home & Living,Central
CUST-0474,ORD-2023654,2023-04-02,114.84,Fashion,West
CUST-0044,ORD-2023956,2023-04-03,245.55,Electronics,West
CUST-0785,ORD-2023420,2023-04-03,162.54,Electronics,South
CUST-0803,ORD-2026409,2023-04-03,80.69,Beauty,North
CUST-0677,ORD-2026493,2023-04-03,142.59,Sports,North
CUST-0373,ORD-2025800,2023-04-03,36.43,Beauty,South
CUST-0165,ORD-2024587,2023-04-03,74.18,Fashion,West
CUST-0551,ORD-2024639,2023-04-03,229.42,Sports,South
CUST-0854,ORD-2023911,2023-04-03,152.72,Fashion,North
CUST-0841,ORD-2023363,2023-04-04,108.61,Fashion,West
CUST-0157,ORD-2025344,2023-04-04,96.76,Fashion,North
CUST-0073,ORD-2024542,2023-04-04,172.23,Sports,South
CUST-0696,ORD-2023759,2023-04-04,58.67,Beauty,North
CUST-0180,ORD-2025070,2023-04-04,109.21,Fashion,Central
CUST-0164,ORD-2023223,2023-04-04,72.48,Beauty,North
CUST-0715,ORD-2024701,2023-04-04,118.19,Sports,East
CUST-0735,ORD-2024722,2023-04-04,223.68,Electronics,Central
CUST-0292,ORD-2026558,2023-04-04,67.79,Groceries,North
CUST-0189,ORD-2025370,2023-04-05,71.1,Groceries,North
CUST-0524,ORD-2023595,2023-04-05,74.23,Home & Living,East
CUST-0530,ORD-2025656,2023-04-05,56.73,Fashion,West
CUST-0485,ORD-2024664,2023-04-05,115.24,Fashion,North
CUST-0077,ORD-2024923,2023-04-05,68.61,Groceries,North
CUST-0085,ORD-2024041,2023-04-05,219.88,Electronics,West
CUST-0368,ORD-2023746,2023-04-06,228.63,Home & Living,North
CUST-0722,ORD-2023867,2023-04-06,66.73,Fashion,East
CUST-0290,ORD-2024973,2023-04-06,111.13,Electronics,West
CUST-0774,ORD-2024173,2023-04-06,88.12,Beauty,North
CUST-0457,ORD-2025056,2023-04-06,72.11,Beauty,South
CUST-0304,ORD-2025082,2023-04-06,123.29,Home & Living,Central
CUST-0298,ORD-2023195,2023-04-06,67.16,Fashion,West
CUST-0017,ORD-2024018,2023-04-07,60.67,Groceries,South
CUST-0041,ORD-2026487,2023-04-07,209.62,Electronics,East
CUST-0425,ORD-2023068,2023-04-07,189.6,Home & Living,Central
CUST-0036,ORD-2024400,2023-04-08,911.46,Electronics,South
CUST-0489,ORD-2023664,2023-04-09,49.81,Groceries,Central
CUST-0528,ORD-2023351,2023-04-09,132.43,Sports,West
CUST-0496,ORD-2024342,2023-04-09,239.47,Sports,North
CUST-0230,ORD-2023231,2023-04-09,262.68,Electronics,North
CUST-0709,ORD-2024605,2023-04-09,99.63,Home & Living,East
CUST-0809,ORD-2024516,2023-04-09,71.51,Sports,East
CUST-0460,ORD-2024705,2023-04-09,181.15,Electronics,Central
CUST-0124,ORD-2025429,2023-04-09,252.55,Sports,West
CUST-0116,ORD-2025984,2023-04-10,39.36,Groceries,West
CUST-0616,ORD-2024592,2023-04-10,92.09,Fashion,East
CUST-0082,ORD-2025666,2023-04-10,47.8,Fashion,North
CUST-0758,ORD-2026285,2023-04-10,65.24,Beauty,West
CUST-0463,ORD-2024485,2023-04-12,48.62,Fashion,Central
CUST-0866,ORD-2025404,2023-04-12,41.03,Groceries,Central
CUST-0660,ORD-2026448,2023-04-12,68.04,Sports,South
CUST-0144,ORD-2026106,2023-04-12,92.43,Fashion,North
CUST-0881,ORD-2024191,2023-04-12,137.16,Electronics,West
CUST-0758,ORD-2023146,2023-04-12,317.37,Home & Living,North
CUST-0139,ORD-2023828,2023-04-13,93.46,Fashion,West
CUST-0661,ORD-2023488,2023-04-13,96.86,Electronics,East
CUST-0598,ORD-2024228,2023-04-13,40.09,Beauty,East
CUST-0642,ORD-2023884,2023-04-13,218.73,Electronics,West
CUST-0900,ORD-2023356,2023-04-13,161.3,Home & Living,South
CUST-0653,ORD-2023234,2023-04-13,221.44,Sports,South
CUST-0134,ORD-2024360,2023-04-13,77.93,Home & Living,South
CUST-0391,ORD-2024376,2023-04-14,318.67,Home & Living,North
CUST-0685,ORD-2023037,2023-04-14,27.13,Beauty,East
CUST-0741,ORD-2026514,2023-04-14,52.04,Groceries,Central
CUST-0126,ORD-2025934,2023-04-14,55.83,Home & Living,Central
CUST-0486,ORD-2024971,2023-04-14,82.16,Fashion,West
CUST-0473,ORD-2025076,2023-04-14,195.78,Electronics,South
CUST-0556,ORD-2024038,2023-04-14,63.58,Groceries,North
CUST-0083,ORD-2024572,2023-04-15,91.75,Beauty,South
CUST-0331,ORD-2025130,2023-04-15,158.94,Home & Living,North
CUST-0491,ORD-2023059,2023-04-15,83.09,Fashion,East
CUST-0269,ORD-2024614,2023-04-15,242.92,Home & Living,North
CUST-0154,ORD-2024827,2023-04-15,118.83,Electronics,Central
CUST-0898,ORD-2025416,2023-04-16,608.75,Electronics,South
CUST-0720,ORD-2024784,2023-04-16,70.35,Home & Living,North
CUST-0068,ORD-2024546,2023-04-16,79.57,Sports,West
CUST-0696,ORD-2023397,2023-04-17,45.74,Groceries,South
CUST-0591,ORD-2023166,2023-04-17,128.18,Home & Living,Central
CUST-0238,ORD-2025790,2023-04-17,53.49,Groceries,East
CUST-0360,ORD-2026378,2023-04-17,211.93,Electronics,North
CUST-0322,ORD-2023069,2023-04-17,53.0,Beauty,South
CUST-0171,ORD-2026405,2023-04-17,150.83,Fashion,North
CUST-0457,ORD-2023835,2023-04-17,29.53,Groceries,Central
CUST-0377,ORD-2023797,2023-04-17,165.95,Fashion,West
CUST-0867,ORD-2024094,2023-04-18,92.49,Sports,South
CUST-0562,ORD-2024704,2023-04-18,60.54,Fashion,Central
CUST-0799,ORD-2023900,2023-04-18,113.92,Fashion,West
CUST-0501,ORD-2024629,2023-04-18,138.15,Fashion,Central
CUST-0712,ORD-2023501,2023-04-18,77.75,Beauty,North
CUST-0316,ORD-2026565,2023-04-18,131.29,Sports,Central
CUST-0715,ORD-2023299,2023-04-18,128.15,Sports,West
CUST-0784,ORD-2024667,2023-04-19,173.08,Electronics,South
CUST-0758,ORD-2023199,2023-04-19,45.29,Fashion,West
CUST-0735,ORD-2025055,2023-04-19,68.44,Beauty,South
CUST-0256,ORD-2026012,2023-04-19,68.71,Fashion,North
CUST-0421,ORD-2024979,2023-04-19,321.25,Electronics,East
CUST-0878,ORD-2024659,2023-04-19,97.45,Home & Living,North
CUST-0023,ORD-2023275,2023-04-19,91.65,Fashion,West
CUST-0432,ORD-2026415,2023-04-20,89.83,Beauty,North
CUST-0536,ORD-2023613,2023-04-20,147.94,Fashion,Central
CUST-0343,ORD-2025269,2023-04-20,84.52,Fashion,Central
CUST-0743,ORD-2023649,2023-04-20,34.03,Groceries,South
CUST-0715,ORD-2023793,2023-04-20,33.18,Groceries,South
CUST-0650,ORD-2024309,2023-04-21,74.7,Beauty,West
CUST-0653,ORD-2026074,2023-04-21,108.53,Sports,North
CUST-0623,ORD-2024982,2023-04-21,319.08,Electronics,East
CUST-0386,ORD-2023987,2023-04-21,35.15,Groceries,East
CUST-0128,ORD-2025123,2023-04-22,197.44,Electronics,West
CUST-0630,ORD-2024596,2023-04-22,33.76,Groceries,West
CUST-0219,ORD-2024019,2023-04-22,85.34,Home & Living,West
CUST-0540,ORD-2024778,2023-04-22,74.21,Fashion,South
CUST-0189,ORD-2023121,2023-04-22,174.0,Electronics,Central
CUST-0137,ORD-2023521,2023-04-22,67.24,Fashion,East
CUST-0302,ORD-2025813,2023-04-22,92.66,Fashion,West
CUST-0640,ORD-2023429,2023-04-22,64.57,Groceries,West
CUST-0684,ORD-2025654,2023-04-23,83.46,Beauty,East
CUST-0390,ORD-2025910,2023-04-23,67.42,Home & Living,South
CUST-0491,ORD-2025471,2023-04-23,121.43,Fashion,West
CUST-0429,ORD-2023560,2023-04-23,230.71,Electronics,North
CUST-0344,ORD-2024793,2023-04-24,97.1,Fashion,North
CUST-0283,ORD-2024764,2023-04-24,147.83,Fashion,South
CUST-0537,ORD-2026088,2023-04-24,152.94,Fashion,Central
CUST-0374,ORD-2023107,2023-04-24,50.62,Fashion,Central
CUST-0606,ORD-2026063,2023-04-24,324.41,Electronics,West
CUST-0691,ORD-2026263,2023-04-25,280.14,Electronics,East
CUST-0124,ORD-2024381,2023-04-25,453.47,Electronics,Central
CUST-0349,ORD-2025060,2023-04-25,127.72,Sports,West
CUST-0198,ORD-2024179,2023-04-25,56.04,Beauty,South
CUST-0628,ORD-2023678,2023-04-25,94.43,Sports,Central
CUST-0428,ORD-2023359,2023-04-25,83.37,Sports,Central
CUST-0139,ORD-2025611,2023-04-25,304.7,Electronics,West
CUST-0041,ORD-2025421,2023-04-25,177.95,Electronics,North
CUST-0770,ORD-2025644,2023-04-26,257.07,Home & Living,West
CUST-0706,ORD-2023986,2023-04-26,149.08,Home & Living,North
CUST-0286,ORD-2026060,2023-04-26,86.14,Fashion,West
CUST-0295,ORD-2023732,2023-04-26,113.13,Sports,North
CUST-0786,ORD-2026413,2023-04-27,135.94,Home & Living,North
CUST-0832,ORD-2024054,2023-04-27,77.39,Beauty,Central
CUST-0881,ORD-2024538,2023-04-27,59.27,Groceries,West
CUST-0088,ORD-2025111,2023-04-27,33.22,Groceries,East
CUST-0859,ORD-2023648,2023-04-28,38.76,Groceries,Central
CUST-0461,ORD-2025038,2023-04-28,115.32,Sports,West
CUST-0846,ORD-2023347,2023-04-28,77.67,Beauty,West
CUST-0089,ORD-2025085,2023-04-28,71.72,Fashion,North
CUST-0758,ORD-2023419,2023-04-28,211.22,Electronics,North
CUST-0884,ORD-2023190,2023-04-28,50.34,Beauty,South
CUST-0266,ORD-2025249,2023-04-28,54.4,Beauty,Central
CUST-0898,ORD-2025448,2023-04-29,66.65,Groceries,East
CUST-0136,ORD-2024057,2023-04-30,433.42,Electronics,South
CUST-0559,ORD-2024562,2023-04-30,212.16,Fashion,South
CUST-0242,ORD-2024655,2023-04-30,462.15,Electronics,West
CUST-0162,ORD-2024184,2023-04-30,200.25,Sports,South
CUST-0121,ORD-2024035,2023-04-30,31.81,Groceries,East
CUST-0347,ORD-2026034,2023-04-30,141.84,Sports,North
CUST-0256,ORD-2025202,2023-05-01,218.94,Sports,South
CUST-0569,ORD-2024953,2023-05-01,68.94,Beauty,West
CUST-0655,ORD-2024650,2023-05-01,125.19,Fashion,North
CUST-0874,ORD-2024777,2023-05-01,133.41,Fashion,North
CUST-0398,ORD-2024215,2023-05-01,41.35,Groceries,South
CUST-0185,ORD-2024806,2023-05-02,53.96,Groceries,South
CUST-0495,ORD-2026446,2023-05-02,97.58,Fashion,West
CUST-0365,ORD-2024212,2023-05-03,132.02,Sports,East
CUST-0683,ORD-2025712,2023-05-03,97.35,Beauty,East
CUST-0032,ORD-2023895,2023-05-03,95.72,Beauty,East
CUST-0867,ORD-2023680,2023-05-03,159.03,Fashion,North
CUST-0486,ORD-2025063,2023-05-04,60.84,Beauty,South
CUST-0242,ORD-2024997,2023-05-04,104.46,Fashion,South
CUST-0689,ORD-2024413,2023-05-04,119.11,Electronics,North
CUST-0834,ORD-2025189,2023-05-04,51.38,Sports,West
CUST-0522,ORD-2026441,2023-05-04,407.82,Electronics,Central
CUST-0577,ORD-2025768,2023-05-04,121.34,Fashion,West
CUST-0019,ORD-2023176,2023-05-04,225.48,Home & Living,North
CUST-0382,ORD-2026579,2023-05-05,43.43,Groceries,East
CUST-0249,ORD-2023830,2023-05-05,43.23,Groceries,South
CUST-0319,ORD-2025641,2023-05-05,47.54,Groceries,Central
CUST-0220,ORD-2023004,2023-05-05,81.26,Fashion,North
CUST-0372,ORD-2025902,2023-05-05,86.94,Beauty,West
CUST-0069,ORD-2025481,2023-05-05,69.55,Fashion,South
CUST-0536,ORD-2023175,2023-05-05,210.01,Fashion,South
CUST-0200,ORD-2023992,2023-05-06,72.32,Beauty,West
CUST-0560,ORD-2026286,2023-05-06,106.29,Electronics,East
CUST-0090,ORD-2023431,2023-05-06,353.69,Electronics,South
CUST-0627,ORD-2025445,2023-05-06,96.57,Fashion,South
CUST-0213,ORD-2024208,2023-05-07,204.94,Electronics,North
CUST-0343,ORD-2023394,2023-05-07,837.89,Electronics,South
CUST-0062,ORD-2024452,2023-05-07,143.21,Sports,East
CUST-0754,ORD-2024674,2023-05-07,55.68,Groceries,West
CUST-0342,ORD-2025289,2023-05-07,37.53,Groceries,North
CUST-0249,ORD-2025516,2023-05-07,127.73,Beauty,West
CUST-0831,ORD-2025908,2023-05-07,248.13,Home & Living,West
CUST-0659,ORD-2023618,2023-05-08,254.62,Electronics,Central
CUST-0874,ORD-2024307,2023-05-08,51.93,Beauty,East
CUST-0258,ORD-2026247,2023-05-08,277.5,Home & Living,East
CUST-0605,ORD-2024505,2023-05-08,36.03,Groceries,Central
CUST-0039,ORD-2024321,2023-05-08,119.11,Fashion,West
CUST-0292,ORD-2024852,2023-05-08,289.59,Electronics,West
CUST-0759,ORD-2023887,2023-05-08,52.67,Groceries,South
CUST-0752,ORD-2023936,2023-05-09,104.49,Electronics,South
CUST-0442,ORD-2024702,2023-05-09,32.51,Groceries,West
CUST-0134,ORD-2023194,2023-05-09,196.8,Home & Living,West
CUST-0451,ORD-2024120,2023-05-10,190.1,Home & Living,North
CUST-0694,ORD-2023294,2023-05-10,52.85,Groceries,West
CUST-0823,ORD-2025975,2023-05-10,41.81,Beauty,East
CUST-0774,ORD-2023723,2023-05-10,106.17,Fashion,West
CUST-0798,ORD-2025053,2023-05-10,61.36,Groceries,East
CUST-0821,ORD-2024549,2023-05-11,271.26,Home & Living,West
CUST-0154,ORD-2026347,2023-05-11,70.54,Fashion,West
CUST-0293,ORD-2026315,2023-05-11,116.03,Electronics,South
CUST-0692,ORD-2024966,2023-05-11,407.45,Electronics,East
CUST-0753,ORD-2026255,2023-05-12,52.89,Fashion,South
CUST-0794,ORD-2023381,2023-05-12,340.78,Electronics,East
CUST-0674,ORD-2024149,2023-05-12,221.85,Electronics,East
CUST-0683,ORD-2023537,2023-05-12,49.27,Beauty,North
CUST-0684,ORD-2023447,2023-05-12,261.11,Electronics,West
CUST-0095,ORD-2024402,2023-05-12,90.19,Fashion,East
CUST-0240,ORD-2023043,2023-05-13,26.81,Fashion,South
CUST-0025,ORD-2023960,2023-05-13,277.65,Home & Living,Central
CUST-0452,ORD-2024474,2023-05-14,145.03,Fashion,North
CUST-0181,ORD-2024077,2023-05-14,69.18,Groceries,North
CUST-0799,ORD-2025802,2023-05-14,111.14,Sports,South
CUST-0640,ORD-2024922,2023-05-14,337.78,Electronics,East
CUST-0001,ORD-2024025,2023-05-15,143.12,Fashion,West
CUST-0697,ORD-2024494,2023-05-15,112.3,Sports,East
CUST-0501,ORD-2023410,2023-05-15,104.91,Beauty,Central
CUST-0612,ORD-2024059,2023-05-15,110.42,Sports,Central
CUST-0867,ORD-2026426,2023-05-15,148.88,Sports,Central
CUST-0481,ORD-2023933,2023-05-15,549.64,Electronics,West
CUST-0185,ORD-2025420,2023-05-15,198.72,Home & Living,North
CUST-0414,ORD-2023782,2023-05-15,182.59,Home & Living,North
CUST-0403,ORD-2023977,2023-05-15,260.71,Home & Living,West
CUST-0083,ORD-2026532,2023-05-16,129.8,Fashion,North
CUST-0268,ORD-2024894,2023-05-16,39.15,Fashion,East
CUST-0495,ORD-2025594,2023-05-16,148.23,Home & Living,South
CUST-0088,ORD-2024838,2023-05-16,64.97,Groceries,Central
CUST-0390,ORD-2025003,2023-05-16,323.3,Sports,South
CUST-0196,ORD-2026100,2023-05-16,287.83,Sports,West
CUST-0644,ORD-2024065,2023-05-16,46.28,Fashion,South
CUST-0069,ORD-2025401,2023-05-16,95.33,Sports,North
CUST-0329,ORD-2023668,2023-05-17,47.56,Beauty,East
CUST-0019,ORD-2026332,2023-05-17,64.66,Beauty,North
CUST-0645,ORD-2024123,2023-05-18,291.6,Sports,West
CUST-0299,ORD-2025871,2023-05-18,106.71,Fashion,South
CUST-0140,ORD-2024673,2023-05-18,122.7,Home & Living,West
CUST-0226,ORD-2024448,2023-05-19,94.81,Beauty,North
CUST-0237,ORD-2024264,2023-05-19,66.9,Beauty,Central
CUST-0074,ORD-2025120,2023-05-19,172.48,Electronics,East
CUST-0710,ORD-2025414,2023-05-19,122.49,Beauty,West
CUST-0321,ORD-2023538,2023-05-20,72.89,Groceries,Central
CUST-0683,ORD-2023418,2023-05-20,249.85,Electronics,North
CUST-0165,ORD-2026085,2023-05-20,152.88,Fashion,West
CUST-0016,ORD-2025548,2023-05-20,107.28,Fashion,South
CUST-0230,ORD-2025081,2023-05-20,30.13,Groceries,Central
CUST-0013,ORD-2023679,2023-05-20,159.78,Fashion,North
CUST-0456,ORD-2026254,2023-05-20,160.61,Electronics,West
CUST-0044,ORD-2026150,2023-05-21,80.54,Beauty,East
CUST-0523,ORD-2023333,2023-05-21,154.03,Sports,West
CUST-0525,ORD-2025209,2023-05-21,71.38,Groceries,South
CUST-0662,ORD-2023112,2023-05-21,75.3,Beauty,West
CUST-0520,ORD-2023476,2023-05-22,52.28,Groceries,East
CUST-0474,ORD-2023281,2023-05-22,67.33,Groceries,West
CUST-0163,ORD-2024300,2023-05-22,100.07,Home & Living,East
CUST-0177,ORD-2023276,2023-05-22,64.07,Fashion,West
CUST-0521,ORD-2026489,2023-05-22,118.56,Sports,East
CUST-0447,ORD-2023862,2023-05-23,99.98,Home & Living,East
CUST-0568,ORD-2025455,2023-05-23,350.76,Fashion,South
CUST-0893,ORD-2023796,2023-05-23,34.04,Groceries,South
CUST-0016,ORD-2026351,2023-05-23,136.27,Home & Living,West
CUST-0042,ORD-2024279,2023-05-23,227.57,Sports,North
CUST-0773,ORD-2026102,2023-05-23,65.03,Beauty,Central
CUST-0176,ORD-2023434,2023-05-24,36.75,Groceries,Central
CUST-0466,ORD-2025039,2023-05-24,630.05,Electronics,South
CUST-0147,ORD-2024266,2023-05-24,149.41,Fashion,West
CUST-0107,ORD-2025018,2023-05-24,33.36,Fashion,Central
CUST-0779,ORD-2024333,2023-05-24,134.54,Sports,West
CUST-0739,ORD-2024622,2023-05-25,77.57,Fashion,East
CUST-0039,ORD-2024588,2023-05-25,739.05,Electronics,West
CUST-0292,ORD-2024511,2023-05-25,94.02,Home & Living,East
CUST-0256,ORD-2026161,2023-05-25,101.71,Beauty,North
CUST-0316,ORD-2023943,2023-05-26,259.71,Electronics,North
CUST-0821,ORD-2024221,2023-05-26,448.37,Electronics,North
CUST-0382,ORD-2023480,2023-05-26,66.97,Fashion,Central
CUST-0883,ORD-2025136,2023-05-26,113.52,Fashion,South
CUST-0698,ORD-2023078,2023-05-26,179.65,Home & Living,South
CUST-0494,ORD-2025452,2023-05-26,92.77,Beauty,East
CUST-0305,ORD-2024901,2023-05-26,118.67,Fashion,Central
CUST-0715,ORD-2023021,2023-05-26,164.6,Electronics,North
CUST-0229,ORD-2023005,2023-05-27,553.08,Electronics,West
CUST-0845,ORD-2026230,2023-05-27,89.77,Fashion,West
CUST-0757,ORD-2023806,2023-05-27,39.94,Groceries,North
CUST-0407,ORD-2023748,2023-05-27,239.6,Home & Living,West
CUST-0866,ORD-2026416,2023-05-27,159.78,Home & Living,West
CUST-0734,ORD-2024870,2023-05-27,149.81,Sports,South
CUST-0343,ORD-2024721,2023-05-27,165.93,Electronics,South
CUST-0143,ORD-2025113,2023-05-28,70.96,Beauty,Central
CUST-0402,ORD-2024898,2023-05-28,44.59,Groceries,South
CUST-0345,ORD-2026066,2023-05-28,60.69,Beauty,South
CUST-0291,ORD-2024582,2023-05-28,455.74,Electronics,Central
CUST-0203,ORD-2023627,2023-05-28,893.26,Electronics,North
CUST-0824,ORD-2025432,2023-05-28,64.55,Fashion,Central
CUST-0660,ORD-2026159,2023-05-28,204.87,Electronics,Central
CUST-0364,ORD-2023028,2023-05-29,204.1,Fashion,North
CUST-0305,ORD-2026217,2023-05-29,84.93,Fashion,North
CUST-0493,ORD-2026270,2023-05-29,59.98,Home & Living,South
CUST-0534,ORD-2026174,2023-05-29,96.22,Home & Living,Central
CUST-0290,ORD-2024757,2023-05-29,209.7,Sports,East
CUST-0895,ORD-2026240,2023-05-30,138.24,Sports,West
CUST-0623,ORD-2025410,2023-05-30,85.02,Sports,Central
CUST-0009,ORD-2023539,2023-05-30,39.19,Groceries,West
CUST-0327,ORD-2023514,2023-05-30,70.61,Beauty,North
CUST-0382,ORD-2025960,2023-05-30,276.1,Electronics,South
CUST-0858,ORD-2023446,2023-05-30,55.06,Groceries,West
CUST-0845,ORD-2023012,2023-05-30,126.23,Sports,South
CUST-0396,ORD-2023731,2023-05-30,123.85,Sports,West
CUST-0704,ORD-2024601,2023-05-30,97.21,Fashion,South
CUST-0680,ORD-2023412,2023-05-30,38.55,Groceries,North
CUST-0682,ORD-2026258,2023-05-31,179.98,Sports,North
CUST-0204,ORD-2025615,2023-05-31,51.83,Groceries,West
CUST-0034,ORD-2024015,2023-05-31,46.96,Groceries,North
CUST-0753,ORD-2026318,2023-05-31,63.79,Beauty,North
CUST-0789,ORD-2023522,2023-05-31,330.03,Sports,North
CUST-0460,ORD-2023177,2023-05-31,162.36,Electronics,West
CUST-0239,ORD-2025815,2023-05-31,101.79,Fashion,North
CUST-0023,ORD-2024445,2023-05-31,43.2,Groceries,West
CUST-0058,ORD-2024303,2023-05-31,42.42,Groceries,West
CUST-0505,ORD-2023321,2023-06-01,106.24,Electronics,North
CUST-0088,ORD-2024163,2023-06-01,67.26,Groceries,North
CUST-0834,ORD-2024574,2023-06-01,53.61,Beauty,Central
CUST-0331,ORD-2025579,2023-06-01,113.28,Fashion,North
CUST-0740,ORD-2025387,2023-06-02,103.69,Fashion,South
CUST-0503,ORD-2024625,2023-06-02,49.61,Groceries,East
CUST-0128,ORD-2024370,2023-06-02,49.68,Beauty,West
CUST-0616,ORD-2023967,2023-06-02,243.19,Home & Living,South
CUST-0701,ORD-2026531,2023-06-02,98.4,Sports,South
CUST-0599,ORD-2025037,2023-06-02,42.48,Groceries,South
CUST-0090,ORD-2025142,2023-06-03,57.84,Fashion,North
CUST-0488,ORD-2025054,2023-06-03,77.73,Beauty,East
CUST-0315,ORD-2023072,2023-06-03,87.67,Fashion,South
CUST-0611,ORD-2024491,2023-06-04,156.59,Sports,Central
CUST-0824,ORD-2025214,2023-06-04,149.45,Beauty,North
CUST-0336,ORD-2025184,2023-06-04,53.06,Beauty,West
CUST-0042,ORD-2024405,2023-06-05,199.95,Electronics,West
CUST-0473,ORD-2026090,2023-06-05,213.83,Fashion,South
CUST-0490,ORD-2024139,2023-06-06,114.64,Sports,East
CUST-0731,ORD-2026573,2023-06-06,45.21,Groceries,South
CUST-0340,ORD-2025592,2023-06-06,128.22,Sports,East
CUST-0491,ORD-2023102,2023-06-06,49.89,Fashion,East
CUST-0687,ORD-2026440,2023-06-06,104.61,Fashion,West
CUST-0241,ORD-2023303,2023-06-07,166.55,Home & Living,West
CUST-0466,ORD-2024548,2023-06-07,61.79,Beauty,Central
CUST-0369,ORD-2026541,2023-06-07,46.44,Groceries,West
CUST-0244,ORD-2024963,2023-06-07,49.27,Groceries,South
CUST-0757,ORD-2025480,2023-06-07,52.49,Beauty,North
CUST-0323,ORD-2023890,2023-06-07,112.4,Fashion,South
CUST-0177,ORD-2023588,2023-06-07,278.75,Sports,Central
CUST-0593,ORD-2024122,2023-06-08,179.39,Home & Living,North
CUST-0577,ORD-2024866,2023-06-08,155.31,Electronics,East
CUST-0520,ORD-2025128,2023-06-08,197.1,Electronics,West
CUST-0846,ORD-2023653,2023-06-08,421.41,Electronics,Central
CUST-0887,ORD-2023134,2023-06-08,118.67,Home & Living,West
CUST-0357,ORD-2026155,2023-06-09,503.18,Electronics,North
CUST-0204,ORD-2025736,2023-06-09,107.9,Beauty,West
CUST-0138,ORD-2023671,2023-06-09,115.68,Fashion,West
CUST-0034,ORD-2025079,2023-06-10,203.89,Electronics,Central
CUST-0336,ORD-2023398,2023-06-10,97.48,Electronics,West
CUST-0603,ORD-2026483,2023-06-10,181.98,Electronics,East
CUST-0891,ORD-2026306,2023-06-10,122.31,Beauty,North
CUST-0664,ORD-2026580,2023-06-10,228.33,Home & Living,North
CUST-0585,ORD-2024340,2023-06-10,59.94,Beauty,West
CUST-0397,ORD-2025919,2023-06-10,94.33,Home & Living,South
CUST-0741,ORD-2023576,2023-06-10,168.98,Fashion,West
CUST-0499,ORD-2025671,2023-06-11,116.99,Fashion,North
CUST-0846,ORD-2024457,2023-06-11,72.49,Beauty,West
CUST-0398,ORD-2023306,2023-06-11,417.14,Electronics,South
CUST-0829,ORD-2024388,2023-06-11,84.18,Sports,Central
CUST-0874,ORD-2024239,2023-06-11,88.93,Sports,South
CUST-0417,ORD-2024240,2023-06-11,242.76,Home & Living,North
CUST-0859,ORD-2023379,2023-06-12,89.8,Beauty,East
CUST-0488,ORD-2023024,2023-06-12,61.57,Beauty,North
CUST-0679,ORD-2024899,2023-06-12,84.32,Beauty,West
CUST-0565,ORD-2023600,2023-06-12,93.61,Electronics,Central
CUST-0448,ORD-2025907,2023-06-12,60.83,Groceries,North
CUST-0774,ORD-2023011,2023-06-12,113.8,Sports,West
CUST-0599,ORD-2024914,2023-06-13,62.35,Groceries,West
CUST-0008,ORD-2026111,2023-06-13,70.35,Fashion,North
CUST-0817,ORD-2026500,2023-06-13,66.57,Home & Living,Central
CUST-0892,ORD-2024858,2023-06-13,171.91,Home & Living,West
CUST-0556,ORD-2023706,2023-06-13,56.46,Beauty,Central
CUST-0083,ORD-2024739,2023-06-13,447.65,Home & Living,Central
CUST-0378,ORD-2025606,2023-06-14,96.24,Beauty,West
CUST-0531,ORD-2024493,2023-06-14,120.91,Sports,South
CUST-0873,ORD-2024217,2023-06-14,81.51,Fashion,Central
CUST-0210,ORD-2025629,2023-06-15,51.83,Beauty,Central
CUST-0403,ORD-2025304,2023-06-15,73.22,Fashion,North
CUST-0793,ORD-2023840,2023-06-15,108.44,Electronics,East
